#1

# Anemometer Data for Beresford, South Dakota (2006)
# Data source: http://en.openei.org/doe-opendata/dataset/10df853b-7f80-49b4-980d-ea8abceceee7

# time(s)  v(m/s)  month

double velocity(52560,3)
261600	9.48	1
262200	9.57	1
262800	9.66	1
263400	9.70	1
264000	10.77	1
264600	10.24	1
265200	10.33	1
265800	10.59	1
266400	10.86	1
267000	10.64	1
267600	10.91	1
268200	9.61	1
268800	11.31	1
269400	11.13	1
270000	12.34	1
270600	12.25	1
271200	10.24	1
271800	10.15	1
272400	9.57	1
273000	9.92	1
273600	10.42	1
274200	10.19	1
274800	8.99	1
275400	8.85	1
276000	8.67	1
276600	8.54	1
277200	8.90	1
277800	8.27	1
278400	8.00	1
279000	8.23	1
279600	7.51	1
280200	8.45	1
280800	8.27	1
281400	7.15	1
282000	6.62	1
282600	5.86	1
283200	5.36	1
283800	4.87	1
284400	4.20	1
285000	3.76	1
285600	4.16	1
286200	4.78	1
286800	4.78	1
287400	4.47	1
288000	5.14	1
288600	5.14	1
289200	5.41	1
289800	5.59	1
290400	5.77	1
291000	6.21	1
291600	6.26	1
292200	6.71	1
292800	6.62	1
293400	7.42	1
294000	7.69	1
294600	6.88	1
295200	7.15	1
295800	7.82	1
296400	8.05	1
297000	8.31	1
297600	8.31	1
298200	8.49	1
298800	8.14	1
299400	9.66	1
300000	9.61	1
300600	9.97	1
301200	10.19	1
301800	11.18	1
302400	10.33	1
303000	10.06	1
303600	10.51	1
304200	10.28	1
304800	10.37	1
305400	9.48	1
306000	9.57	1
306600	9.25	1
307200	8.63	1
307800	10.01	1
308400	10.24	1
309000	9.30	1
309600	10.01	1
310200	8.63	1
310800	8.67	1
311400	8.40	1
312000	8.09	1
312600	8.58	1
313200	7.15	1
313800	7.33	1
314400	6.66	1
315000	5.36	1
315600	5.23	1
316200	5.50	1
316800	5.81	1
317400	5.23	1
318000	4.65	1
318600	4.38	1
319200	4.38	1
319800	4.43	1
320400	4.65	1
321000	4.69	1
